"id_recinto";"nombre";"direccion";"id_localidad";"created_at";"updated_at"
"1";"(Cárcel) Penitenciaria Arani";"N/A";"1";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"2";"Escuela Gualberto Villarroel (Arani)";"N/A";"1";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"3";"U.E. Arani";"N/A";"1";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"4";"Unidad Educativa Collpaciaco";"N/A";"2";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"5";"Escuela Mixta Pocoata";"N/A";"3";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"6";"U.E. Serrano";"N/A";"4";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"7";"U.E. David Morato Cañadas";"N/A";"5";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"8";"Unidad Educativa Totorapampa";"N/A";"6";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"9";"Escuela Seccional Rodeo A";"N/A";"7";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"10";"Escuela Experimental Vacas";"N/A";"8";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"11";"Escuela Nataniel Aguirre";"N/A";"9";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"12";"Unidad Educativa Changolla";"N/A";"10";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"13";"U.E. San Pedro";"N/A";"11";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"14";"U.E. Julio Dario Dazzi";"N/A";"12";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"15";"U.E. Dña. Adela Zamudio";"N/A";"13";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"16";"Escuela E Internado Dario Antezana V.";"N/A";"14";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"17";"Escuela Juana Azurduy   Pongo K'Asa";"N/A";"15";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"18";"Unidad Escolar Tupac Katari   Tarujayña";"N/A";"16";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"19";"Escuela Marcelo Quiroga Santa Cruz";"N/A";"17";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"20";"Escuela Vicente Donoso (Aguas Calientes)";"N/A";"18";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"21";"Unidad Educativa Auquipampa";"N/A";"19";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"22";"U.E. Tupac Katari";"N/A";"20";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"23";"U.E. Genoveva Rios (Tacopaya)";"N/A";"21";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"24";"Unidad Educativa Aniceto Arce";"N/A";"22";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"25";"U.E. Adolfo Mercado";"N/A";"23";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"26";"Escuela Elizardo Perez (Totorapampa)";"N/A";"24";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"27";"Escuela Martin Cardenas (Tujuta)";"N/A";"25";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"28";"Escuela Seccional Rene Barrientos";"N/A";"26";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"29";"U. E. 12 de Abril";"N/A";"27";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"30";"U. E. Ascasivi";"N/A";"28";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"31";"Escuela Mariano Baptista (Calchani)";"N/A";"29";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"32";"U.E. Karhuani";"N/A";"30";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"33";"U.E. Chamacoma";"N/A";"31";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"34";"Unidad Educativa Charahuaytu";"N/A";"32";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"35";"Unidad Educativa Chapisuyo A";"N/A";"33";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"36";"U. E. Qhulaya";"N/A";"34";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"37";"U.E. Marcelo Quiroga Santa Cruz (Ayopaya)";"N/A";"35";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"38";"U.E. Constantino Velasco";"N/A";"36";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"39";"U. E. Cotani";"N/A";"37";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"40";"U. E. Cuesta Cuchu";"N/A";"38";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"41";"Colegio Simon Bolivar Fe y Alegria";"N/A";"39";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"42";"U.E. Jose Miguel Lanza";"N/A";"40";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"43";"U. E. Lirimani";"N/A";"41";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"44";"U. E. Llajma";"N/A";"42";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"45";"Unidad Educativa Machaca";"N/A";"43";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"46";"U.E. Julian Apaza de Pocanchi";"N/A";"44";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"47";"Unidad Educativa Sisi Palermo";"N/A";"45";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"48";"Unidad Educativa Tapaza";"N/A";"46";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"49";"Unidad Educativa Sabino Wallku";"N/A";"47";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"50";"Unidad Educativa Villa Pucara";"N/A";"48";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"51";"Escuela Pedro Domingo Murillo  Calientes";"N/A";"49";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"52";"Unidad Educativa Chiaraje";"N/A";"50";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"53";"Nucleo German Busch (Chillavi)";"N/A";"51";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"54";"Colegio Secundario Cocapata";"N/A";"52";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"55";"Unidad Educativa Colorado";"N/A";"53";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"56";"Unidad Educativa El Chorito";"N/A";"54";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"57";"Escuela 15 de Febrero (El Choro)";"N/A";"55";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"58";"Escuela Choquecamata (Falsuri)";"N/A";"56";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"59";"U.E. Huajchamayu";"N/A";"57";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"60";"Unidad Educativa Icari";"N/A";"58";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"61";"U.E. Juan Arrutia";"N/A";"59";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"62";"U.E. Lagunillas";"N/A";"60";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"63";"Escuela Seccional Machacayma";"N/A";"61";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"64";"Unidad Educativa Maravillas";"N/A";"62";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"65";"U.E. Muñoz Cueva";"N/A";"63";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"66";"Nucleo Escolar Pedro Laime Chuspi";"N/A";"64";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"67";"U.E. Seque Rancho";"N/A";"65";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"68";"U.E. Tocorani";"N/A";"66";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"69";"Unidad Educativa Totorani";"N/A";"67";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"70";"U.E. Tunari";"N/A";"68";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"71";"Escuela Oscar Alfaro   Villa Vinto";"N/A";"69";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"72";"Escuela 26 de Mayo   Chaupisuyo B";"N/A";"70";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"73";"Escuela Gildaro Antezana Rojas";"N/A";"71";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"74";"Unidad Educativa Humamarca";"N/A";"72";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"75";"Unidad Educativa Iglesiani";"N/A";"73";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"76";"U. E. Raymundo Herman Pint";"N/A";"74";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"77";"Escuela Mariano Baptista  Morochata";"N/A";"75";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"78";"Colegio Rene Barrientos Ortuño  Piusilla";"N/A";"76";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"79";"Unidad Educativa Pucarani Grande";"N/A";"77";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"80";"Escuela Julio Espinoza Canelas Punacachi";"N/A";"78";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"81";"U. E. Sauce Rancho";"N/A";"79";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"82";"U. E. Tuiruni";"N/A";"80";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"83";"Escuela Hilarion Grageda   Yayani";"N/A";"81";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"84";"U.E. Simón Bolivar";"N/A";"82";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"85";"U.E. Carpani";"N/A";"83";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"86";"U.E. Challoma";"N/A";"84";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"87";"U.E. San Juan de La Comuna";"N/A";"85";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"88";"Escuela Coyuma";"N/A";"86";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"89";"Escuela Jorenko Villa Verde";"N/A";"87";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"90";"U.E. Tangaleque";"N/A";"88";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"91";"Escuela Vilacayma";"N/A";"89";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"92";"U.E. Vilapampa";"N/A";"90";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"93";"U.E. Mejillones de Villa Victoria";"N/A";"91";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"94";"U.E. Yarvicoya";"N/A";"92";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"95";"Escuela 20 de Diciembre";"N/A";"93";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"96";"Escuela Manuel De Ugarte";"N/A";"93";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"97";"Escuela Simon Rodriguez";"N/A";"93";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"98";"U.E. Jose Nabor Quintana Navia";"N/A";"93";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"99";"U.E. San Adalberto Fe y Alegría";"N/A";"93";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"100";"U.E. Simón Bolivar (Aiquile)";"N/A";"93";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"101";"Unidad Educativa Chaqui Mayu";"N/A";"94";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"102";"Unidad Educativa Eje Pampa";"N/A";"95";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"103";"Nucleo Escolar El Cercado";"N/A";"96";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"104";"Unidad Educativa Estanzuela";"N/A";"97";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"105";"U.E. Higus Pampa";"N/A";"98";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"106";"U.E. Jarka Mayu";"N/A";"99";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"107";"Unidad Educativa Lagarpampa";"N/A";"100";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"108";"Unidad Educativa Laime";"N/A";"101";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"109";"U.E. Marquilla";"N/A";"102";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"110";"U.E. Molle Pampa";"N/A";"103";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"111";"Unidad Educativa Novillero";"N/A";"104";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"112";"Unidad Educativa Panama";"N/A";"105";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"113";"Unidad Educativa Kewiñal";"N/A";"106";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"114";"Unidad Educativa Quiroga";"N/A";"107";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"115";"U.E. San Antonio";"N/A";"108";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"116";"U.E. Tabla Mayu";"N/A";"109";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"117";"U. E. Tipa Pampa";"N/A";"110";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"118";"Nucleo Educativo Tipajara";"N/A";"111";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"119";"Nucleo Escolar Villa Granado";"N/A";"112";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"120";"Escuela Seccional Chari Chari";"N/A";"113";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"121";"Unidad Educativa Huanacuni Grande";"N/A";"114";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"122";"Unidad Educativa Omereque";"N/A";"115";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"123";"Escuela Central Peña Colorada";"N/A";"116";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"124";"Unidad Educativa Perereta";"N/A";"117";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"125";"Escuela Seccional Perez";"N/A";"118";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"126";"U.E. Redondo";"N/A";"119";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"127";"Unidad Educativa Pampas";"N/A";"120";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"128";"Colegio Tte.Cnel. Nataniel Verduguez";"N/A";"121";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"129";"Escuela Central Quinori";"N/A";"122";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"130";"Unidad Educativa Seibas";"N/A";"123";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"131";"Sede Sindical Yajo Pampa";"N/A";"124";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"132";"Escuela Apillapampa";"N/A";"125";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"133";"Escuela Victor Barrientos";"N/A";"126";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"134";"U. E. Oscar Unzaga De La Vega";"N/A";"126";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"135";"U.E. Rodolfo Montaño Valderrama";"N/A";"126";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"136";"Unidad Educativa Juana Azurduy De Padilla (Capinota)";"N/A";"126";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"137";"Unidad Educativa Gustavo Garcia (Charamo)";"N/A";"127";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"138";"Nucleo Central Hornoma";"N/A";"128";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"139";"U.E. Jaime Mendez Quiroga";"N/A";"129";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"140";"Unidad Educativa Custodio Ayaviri";"N/A";"129";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"141";"Escuela Central Marcavi";"N/A";"130";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"142";"U. E. Playa Ancha";"N/A";"131";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"143";"Unidad Educativa Tokoalla";"N/A";"132";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"144";"Unidad Educativa Yatamoco";"N/A";"133";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"145";"Sub Central Enrique Encinas (Ex Calera)";"N/A";"134";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"146";"Unidad Educativa Caporaya";"N/A";"135";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"147";"Sede Social Chojtama";"N/A";"136";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"148";"U. E. Castor Zambrana Huayñacota";"N/A";"137";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"149";"Unidad Educativa Pampa Churihua";"N/A";"138";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"150";"Unidad Educativa Jose Rivera";"N/A";"139";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"151";"Unidad Educativa Rocha Rancho";"N/A";"140";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"152";"Escuela Prudencio Arauco (Santivañez)";"N/A";"141";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"153";"U. E. Orcoma";"N/A";"142";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"154";"Nucleo Humanistico Sicaya";"N/A";"143";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"155";"U. E. Dionisio Morales";"N/A";"144";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"156";"Unidad Educativa Cesar Zama (Chimore)";"N/A";"145";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"157";"Escuela Gerónimo Uzeda Fe y Alegria";"N/A";"146";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"158";"U. E. Ernesto Che Guevara";"N/A";"146";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"159";"U.E. Marcelo Quiroga Santa Cruz";"N/A";"146";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"160";"Unidad Educativa El Carmen";"N/A";"147";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"161";"Nucleo Educativo Entre Rios Tacuaral";"N/A";"148";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"162";"Escuela La Mision";"N/A";"149";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"163";"Sede Comunal Pachinu";"N/A";"150";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"164";"Nucleo Escolar Puerto Aurora";"N/A";"151";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"165";"U.E. Puerto Cochabamba";"N/A";"152";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"166";"Unidad Educativa Puerto las Flores";"N/A";"153";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"167";"Unidad Educativa San Andrés";"N/A";"154";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"168";"Unidad Educativa Santa Anita";"N/A";"155";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"169";"Unidad Educativa Santa Isabel";"N/A";"156";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"170";"U.E. Senda III";"N/A";"157";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"171";"U.E. Bolivia";"N/A";"158";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"172";"U. E. Nueva Canaán";"N/A";"159";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"173";"U. E. 23 de Marzo";"N/A";"160";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"174";"Unidad Educativa Tres Islas";"N/A";"161";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"175";"Unidad Educativa Trinidadcito";"N/A";"162";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"176";"U.E. 10 de Mayo";"N/A";"163";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"177";"U.E. Esteban Arce";"N/A";"164";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"178";"U.E. Max Fernández";"N/A";"165";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"179";"U. E. Elizardo Pérez";"N/A";"166";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"180";"U.E. San Marcos";"N/A";"166";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"181";"Colegio Franz Tamayo (Entre Ríos)";"N/A";"167";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"182";"U. E. José Carrasco (Manco Kapac)";"N/A";"167";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"183";"U. E. Mariscal Sucre";"N/A";"167";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"184";"U.E. Nacional Ayacucho";"N/A";"167";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"185";"U.E. Gualberto Villarroel";"N/A";"168";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"186";"Escuela Eduardo Avaroa (Isarzama)";"N/A";"169";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"187";"Unidad Educativa Rio Blanco";"N/A";"170";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"188";"U.E. Chancadora";"N/A";"171";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"189";"U.E. 2 de Agosto (Pocona)";"N/A";"172";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"190";"U.E. Ladislao Cabrera de Chillikchi";"N/A";"173";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"191";"U.E. Daniel Sanchez Bustamante";"N/A";"174";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"192";"U.E. Pedro Domingo Murillo";"N/A";"175";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"193";"U. E. Ismael Montes";"N/A";"176";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"194";"U.E. René Barrientos Ortuño";"N/A";"177";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"195";"Centro de Atencion Al Turista";"N/A";"178";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"196";"U.E. Julio Guardia Sandoval de Laimiña";"N/A";"179";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"197";"U. E. 6 de Agosto";"N/A";"180";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"198";"U.E. Angel Escobar";"N/A";"181";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"199";"U. E. 23 de Mayo";"N/A";"182";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"200";"U.E. Javier Gonzales";"N/A";"183";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"201";"Sede Social Sombrerito";"N/A";"184";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"202";"U.E. Filiberto Alvarado";"N/A";"185";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"203";"Unidad Educativa Challhuani";"N/A";"186";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"204";"Unidad Educativa Dian Pampa";"N/A";"187";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"205";"Nucleo Escolar Duraznillo";"N/A";"188";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"206";"Unidad Educativa Kara Huasi   Pojo";"N/A";"189";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"207";"Unidad Educativa La Habana";"N/A";"190";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"208";"Unidad Educativa Palca C";"N/A";"191";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"209";"Colegio Venancio Loss";"N/A";"192";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"210";"U.E. 21 de Septiembre (Pojo)";"N/A";"193";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"211";"Unidad Educativa Rodeo C";"N/A";"194";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"212";"U.E. Nataniel Aguirre";"N/A";"195";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"213";"U.E. Elizardo Perez";"N/A";"196";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"214";"Unidad Educativa Thago Laguna";"N/A";"197";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"215";"Unidad Educativa Jaime Laredo";"N/A";"198";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"216";"U.E. Emilio Grageda Zurita";"N/A";"199";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"217";"Unidad Educativa Yuthupampa";"N/A";"200";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"218";"Unidad Educativa 2 de Marzo";"N/A";"201";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"219";"Escuela Ayopaya (P.Villaroel)";"N/A";"202";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"220";"Centro Polifuncional Cesarzama";"N/A";"203";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"221";"Unidad Educativa Biarecuaté";"N/A";"204";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"222";"Unidad Educativa Israel";"N/A";"205";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"223";"U. E. Bello Horizonte";"N/A";"206";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"224";"U. E. San Antonio de Padua";"N/A";"206";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"225";"U.E. Eben Ezer A";"N/A";"206";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"226";"Unidad Educativa Juana Azurduy De Padilla";"N/A";"206";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"227";"Unidad Educativa San Francisco De Asis";"N/A";"206";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"228";"Colegio Libertad";"N/A";"207";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"229";"Colegio Marcelo Quiroga Santa Cruz";"N/A";"208";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"230";"Colegio Eduardo Avaroa (P.Villarroel)";"N/A";"209";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"231";"U.E. Santa Fe  A";"N/A";"210";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"232";"Escuela Senda 6";"N/A";"211";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"233";"U.E. Villa Tamborada";"N/A";"212";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"234";"Colegio Juan Pablo II (Sacta)";"N/A";"213";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"235";"Escuela Toribio Claure (V. Hermoso)";"N/A";"214";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"236";"Escuela Buenas Nuevas (Valle Ivirza)";"N/A";"215";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"237";"Unidad Educativa Valle Tunari";"N/A";"216";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"238";"Escuela Central Villa Nueva";"N/A";"217";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"239";"Unidad Educativa Antaqawa";"N/A";"218";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"240";"Sede Social Yungas de Vandiola";"N/A";"219";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"241";"U.E. 24 de Marzo";"N/A";"220";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"242";"Colegio 8 de Septiembre";"N/A";"221";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"243";"Sede De La Junta Vecinal De Epizana";"N/A";"222";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"244";"U.E. Icuna";"N/A";"223";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"245";"U.E. Eduardo Abaroa";"N/A";"224";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"246";"Unidad Educativa Potrero";"N/A";"225";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
"247";"Sede Social Rancho Catalina";"N/A";"226";"2026-03-06 00:00:00";"2026-03-06 00:00:00"
